username,timestamp,activity_type,source_ip,location,result
user_37,2025-01-27 06:38:01,logout,35.13.119.85,Australia,failed
user_582,2025-01-05 08:53:17,database_access,253.195.122.188,Canada,success
user_415,2025-01-24 08:52:46,file_access,137.218.99.51,Japan,failed
user_969,2025-01-17 17:45:57,login,90.15.96.230,Egypt,success
user_391,2025-01-25 09:10:35,database_access,249.224.219.253,Egypt,failed
user_6,2025-01-06 03:51:01,logout,92.225.136.178,USA,success
user_217,2025-01-22 03:34:21,database_access,202.196.153.204,Canada,failed
user_32,2025-01-15 00:18:53,file_access,200.177.190.229,Japan,failed
user_352,2025-01-30 05:48:23,login,253.111.221.151,Egypt,success
user_720,2025-01-11 06:45:23,login,181.99.60.104,Japan,success
user_984,2025-01-28 14:37:42,login,192.153.60.183,Japan,failed
user_510,2025-01-24 12:13:45,database_access,14.36.99.42,Canada,success
user_921,2025-01-17 21:53:52,login,223.218.249.198,USA,success
user_714,2025-01-04 15:19:58,database_access,118.45.87.162,Canada,success
user_851,2025-01-23 07:46:40,database_access,51.218.44.32,Japan,success
user_618,2025-01-02 21:13:23,file_access,47.203.21.42,Germany,success
user_688,2025-01-28 01:11:25,permission_change,154.46.141.232,Germany,success
user_308,2025-01-23 05:30:37,logout,211.10.67.43,Egypt,failed
user_684,2025-01-17 11:40:43,permission_change,180.233.76.104,USA,failed
user_363,2025-01-28 02:54:12,logout,130.255.34.228,Egypt,success
user_613,2025-01-23 19:17:32,file_access,140.163.72.30,Canada,success
user_667,2025-01-13 08:41:24,logout,52.183.182.83,Australia,success
user_104,2025-01-01 12:46:30,permission_change,246.82.214.15,Egypt,failed
user_743,2025-01-25 12:52:23,logout,17.154.237.89,Germany,failed
user_866,2025-01-13 11:29:01,database_access,200.200.213.70,USA,success
user_134,2025-01-24 10:02:24,file_access,147.69.61.74,Canada,success
user_493,2025-01-07 00:09:17,login,14.135.204.176,USA,success
user_0,2025-01-16 23:19:51,logout,204.131.19.7,Australia,success
user_438,2025-01-11 02:24:04,database_access,6.191.147.192,Japan,failed
user_419,2025-01-23 07:49:11,database_access,40.6.221.22,USA,success
user_202,2025-01-18 08:16:57,logout,77.69.15.159,Germany,failed
user_740,2025-01-17 20:02:21,logout,91.44.215.194,Australia,success
user_904,2025-01-21 02:56:14,permission_change,125.57.196.29,Germany,success
user_210,2025-01-16 07:56:18,logout,86.183.209.48,Australia,success
user_786,2025-01-18 02:45:11,database_access,120.200.115.22,Germany,failed
user_882,2025-01-22 06:51:10,database_access,252.83.78.12,Canada,success
user_94,2025-01-18 18:19:33,login,15.244.247.228,Germany,failed
user_834,2025-01-03 21:40:37,login,248.54.56.2,Germany,failed
user_631,2025-01-05 03:59:59,permission_change,150.127.239.152,Australia,success
user_515,2025-01-16 07:18:00,login,137.143.105.65,Australia,success
user_941,2025-01-19 07:52:39,permission_change,109.133.210.218,Japan,failed
user_913,2025-01-12 08:15:52,database_access,212.14.67.96,Canada,success
user_357,2025-01-02 23:20:45,permission_change,82.0.28.32,Egypt,success
user_471,2025-01-02 09:44:03,database_access,90.13.92.48,Egypt,failed
user_488,2025-01-22 16:06:13,database_access,161.53.95.255,Australia,success
user_926,2025-01-02 09:33:36,login,61.126.122.206,Canada,success
user_135,2025-01-12 20:06:45,permission_change,13.139.179.249,Australia,failed
user_566,2025-01-20 06:43:43,login,180.177.187.64,Egypt,success
user_299,2025-01-27 05:27:39,file_access,164.112.4.103,USA,failed
user_285,2025-01-30 17:45:05,database_access,100.161.27.17,Germany,success
user_468,2025-01-17 05:30:08,login,133.169.47.79,Australia,failed
user_822,2025-01-23 02:22:56,login,15.183.102.208,Germany,success
user_757,2025-01-18 03:48:04,permission_change,13.195.195.187,Egypt,success
user_914,2025-01-22 18:04:13,database_access,162.33.69.204,Australia,failed
user_896,2025-01-04 12:45:14,logout,87.140.203.155,Germany,failed
user_661,2025-01-25 01:26:37,logout,73.49.98.165,Canada,success
user_114,2025-01-06 07:40:49,permission_change,61.89.233.103,Japan,success
user_243,2025-01-06 12:33:22,logout,88.27.138.239,Australia,success
user_83,2025-01-23 07:06:18,logout,234.206.66.72,Canada,success
user_196,2025-01-09 21:44:55,logout,69.218.72.171,USA,failed
user_183,2025-01-01 03:52:54,permission_change,77.217.194.119,Germany,success
user_572,2025-01-02 16:12:08,file_access,215.223.95.98,Canada,failed
user_911,2025-01-12 17:33:00,database_access,11.242.114.234,Egypt,success
user_880,2025-01-16 13:32:19,logout,160.54.1.116,Egypt,success
user_849,2025-01-16 12:30:26,permission_change,21.217.185.83,Japan,failed
user_841,2025-01-08 11:07:55,permission_change,107.210.58.155,USA,failed
user_106,2025-01-15 15:11:33,file_access,112.46.248.29,USA,success
user_443,2025-01-15 01:20:50,permission_change,103.59.129.192,USA,success
user_834,2025-01-11 04:52:00,database_access,100.163.113.173,Egypt,success
user_68,2025-01-30 13:57:11,permission_change,165.200.232.90,USA,success
user_887,2025-01-04 08:14:29,file_access,176.243.192.71,Canada,failed
user_578,2025-01-04 02:44:49,database_access,125.20.246.80,Japan,success
user_10,2025-01-23 12:43:29,database_access,82.231.125.117,Japan,success
user_663,2025-01-27 08:48:33,database_access,156.53.200.58,Canada,success
user_109,2025-01-09 02:03:58,permission_change,160.252.137.170,Japan,success
user_944,2025-01-26 17:38:46,logout,93.96.160.210,USA,failed
user_383,2025-01-24 09:08:03,file_access,120.46.212.55,Egypt,failed
user_427,2025-01-03 07:18:47,permission_change,248.68.69.8,Australia,success
user_296,2025-01-24 19:58:56,logout,240.184.230.240,Germany,failed
user_589,2025-01-06 08:18:47,file_access,59.162.60.64,Egypt,success
user_735,2025-01-08 23:42:35,logout,44.64.210.32,Canada,success
user_825,2025-01-15 19:52:39,login,3.201.192.149,Germany,success
user_808,2025-01-28 23:43:05,logout,230.79.216.225,USA,success
user_515,2025-01-01 19:04:03,logout,210.32.174.228,Germany,failed
user_665,2025-01-10 08:32:31,file_access,55.199.220.50,Canada,success
user_854,2025-01-04 04:37:44,database_access,72.44.226.235,Japan,failed
user_41,2025-01-05 20:07:06,database_access,201.12.116.134,Egypt,failed
user_967,2025-01-17 14:51:54,file_access,226.183.10.58,Japan,failed
user_664,2025-01-30 10:58:33,file_access,254.57.118.57,Canada,failed
user_220,2025-01-10 03:20:55,login,114.36.32.95,Japan,success
user_696,2025-01-08 02:09:09,file_access,11.196.159.199,Canada,success
user_494,2025-01-30 05:20:53,file_access,55.71.33.162,Australia,failed
user_503,2025-01-14 00:06:36,database_access,100.54.92.216,Canada,success
user_1,2025-01-16 02:19:27,database_access,76.121.145.120,Egypt,failed
user_3,2025-01-01 06:01:23,logout,124.98.81.159,Egypt,success
user_929,2025-01-11 06:23:10,database_access,182.194.5.122,Australia,failed
user_602,2025-01-27 10:04:46,database_access,158.182.218.74,Canada,failed
user_68,2025-01-01 01:17:45,login,8.85.10.133,Japan,success
user_481,2025-01-01 11:01:37,logout,98.69.185.147,Canada,failed
user_670,2025-01-19 07:31:23,logout,58.197.66.31,Australia,failed
user_657,2025-01-12 01:17:06,permission_change,41.87.38.16,Egypt,failed
user_239,2025-01-16 20:28:48,logout,147.128.73.254,Egypt,failed
user_875,2025-01-16 09:45:53,login,152.215.61.188,Japan,success
user_70,2025-01-06 11:40:21,permission_change,65.168.229.15,USA,failed
user_951,2025-01-04 18:33:17,login,65.33.141.161,Japan,success
user_685,2025-01-22 03:29:50,login,226.21.235.183,Canada,success
user_118,2025-01-27 10:56:00,database_access,45.76.231.179,Canada,success
user_30,2025-01-27 19:07:01,permission_change,162.218.18.144,Japan,failed
user_834,2025-01-02 06:03:38,file_access,199.112.241.74,USA,success
user_71,2025-01-18 15:06:24,login,163.67.56.114,Japan,success
user_250,2025-01-21 01:58:25,file_access,137.46.64.231,USA,success
user_716,2025-01-01 17:33:34,logout,6.201.224.222,Japan,failed
user_590,2025-01-12 10:39:15,file_access,128.246.103.44,Australia,success
user_667,2025-01-24 17:23:49,database_access,222.188.253.86,USA,success
user_575,2025-01-12 14:37:48,file_access,180.62.35.27,Egypt,failed
user_313,2025-01-25 16:35:24,permission_change,99.29.230.84,Canada,success
user_304,2025-01-10 11:11:46,file_access,168.65.163.52,Japan,failed
user_545,2025-01-12 11:20:11,login,251.219.106.2,USA,success
user_911,2025-01-08 06:51:06,logout,199.90.133.77,Australia,failed
user_877,2025-01-26 08:00:14,login,242.11.40.15,Egypt,success
user_692,2025-01-20 03:23:53,file_access,25.13.22.112,Germany,failed
user_558,2025-01-01 00:49:38,file_access,147.242.148.248,Australia,failed
user_586,2025-01-10 20:08:26,database_access,115.3.155.167,Egypt,failed
user_776,2025-01-26 08:32:31,database_access,165.63.159.128,Canada,success
user_583,2025-01-04 10:22:10,logout,246.233.83.207,Egypt,failed
user_226,2025-01-01 02:37:44,login,172.67.50.107,Australia,success
user_894,2025-01-17 20:30:13,file_access,50.119.98.218,Egypt,failed
user_689,2025-01-15 15:04:51,login,122.105.239.202,Canada,failed
user_458,2025-01-26 15:28:45,permission_change,106.190.255.102,USA,success
user_167,2025-01-30 20:47:23,database_access,47.209.245.232,Australia,success
user_775,2025-01-22 04:39:33,permission_change,236.128.194.189,Germany,failed
user_882,2025-01-21 00:12:09,permission_change,181.240.148.30,Canada,success
user_566,2025-01-25 14:33:13,permission_change,248.95.181.41,Germany,success
user_989,2025-01-12 09:12:25,permission_change,188.42.15.155,USA,success
user_439,2025-01-11 17:05:34,logout,90.29.167.215,Japan,failed
user_855,2025-01-19 21:52:36,permission_change,13.35.8.137,Australia,success
user_460,2025-01-06 10:08:20,permission_change,216.139.96.156,Japan,failed
user_116,2025-01-17 00:25:31,file_access,83.183.40.15,Canada,failed
user_686,2025-01-27 03:12:47,permission_change,117.173.176.33,Canada,failed
user_253,2025-01-17 03:43:43,login,227.47.245.111,Egypt,failed
user_792,2025-01-01 19:40:07,permission_change,229.158.185.39,Canada,success
user_175,2025-01-03 17:34:03,permission_change,148.246.68.91,Canada,failed
user_874,2025-01-19 10:00:20,file_access,43.208.26.120,USA,failed
user_656,2025-01-16 02:03:16,login,85.160.62.196,Egypt,failed
user_43,2025-01-04 19:58:45,login,141.48.215.63,Australia,failed
user_799,2025-01-02 00:06:22,permission_change,225.31.153.212,Egypt,success
user_662,2025-01-06 22:16:27,file_access,155.9.92.60,Egypt,failed
user_202,2025-01-24 09:17:55,database_access,173.32.24.95,USA,failed
user_437,2025-01-17 19:06:30,file_access,219.190.104.103,Japan,success
user_671,2025-01-22 01:20:08,file_access,11.8.147.225,Egypt,success
user_836,2025-01-22 13:35:41,database_access,25.22.61.112,Egypt,failed
user_104,2025-01-04 21:35:39,login,253.175.117.40,Japan,success
user_249,2025-01-01 13:31:26,permission_change,39.96.193.254,Egypt,success
user_322,2025-01-28 22:56:14,database_access,209.46.33.18,Germany,success
user_967,2025-01-02 05:10:18,file_access,114.132.92.223,Canada,success
user_37,2025-01-10 10:41:11,login,18.207.108.29,Australia,success
user_161,2025-01-03 17:45:33,logout,236.16.230.108,Japan,success
user_637,2025-01-08 16:15:13,database_access,70.75.57.83,Australia,failed
user_587,2025-01-09 03:37:18,logout,108.144.170.1,Australia,failed
user_759,2025-01-01 18:38:28,login,160.135.113.54,Egypt,failed
user_608,2025-01-22 09:06:13,logout,2.145.237.89,USA,failed
user_956,2025-01-22 21:01:55,file_access,91.226.37.85,Canada,failed
user_966,2025-01-09 11:41:06,database_access,251.79.2.12,Canada,success
user_845,2025-01-02 20:47:48,login,9.172.205.172,Egypt,failed
user_148,2025-01-25 02:35:37,logout,201.90.4.184,USA,failed
user_18,2025-01-03 08:15:50,logout,215.20.213.216,Egypt,failed
user_134,2025-01-10 21:03:33,login,224.165.250.47,Egypt,success
user_846,2025-01-27 12:32:36,file_access,205.12.61.239,Canada,success
user_217,2025-01-24 07:04:08,database_access,104.10.112.85,Australia,failed
user_45,2025-01-16 10:36:32,file_access,159.166.31.90,Germany,success
user_731,2025-01-27 15:34:26,permission_change,63.34.132.223,Germany,success
user_524,2025-01-04 20:49:34,permission_change,20.17.163.182,Japan,failed
user_931,2025-01-18 03:36:30,permission_change,220.128.79.182,Canada,success
user_608,2025-01-30 12:05:46,file_access,38.71.68.21,Australia,failed
user_236,2025-01-26 19:00:16,file_access,3.112.51.41,Germany,success
user_758,2025-01-02 23:29:06,file_access,8.14.109.209,Japan,failed
user_633,2025-01-10 23:09:48,permission_change,56.31.190.238,Canada,failed
user_423,2025-01-28 07:11:12,database_access,85.129.52.92,Canada,success
user_674,2025-01-25 05:26:11,login,21.62.79.69,Germany,failed
user_498,2025-01-20 02:51:30,database_access,18.174.74.148,Egypt,failed
user_264,2025-01-26 20:54:23,file_access,224.23.47.189,USA,failed
user_955,2025-01-22 13:58:13,logout,150.7.58.13,Japan,success
user_648,2025-01-09 12:58:28,database_access,4.101.235.100,Canada,success
user_247,2025-01-03 12:45:12,database_access,77.111.218.1,Canada,failed
user_374,2025-01-28 14:13:29,login,37.248.74.146,Germany,failed
user_400,2025-01-03 13:20:20,logout,122.212.235.114,USA,failed
user_136,2025-01-13 23:44:05,permission_change,235.153.5.42,Japan,failed
user_223,2025-01-17 12:31:56,file_access,183.116.195.10,Australia,failed
user_138,2025-01-11 11:13:15,file_access,32.47.178.112,Canada,success
user_874,2025-01-23 21:04:26,permission_change,95.27.180.165,USA,failed
user_544,2025-01-05 02:59:50,file_access,45.210.114.192,Germany,success
user_586,2025-01-10 23:20:18,database_access,133.15.229.24,Egypt,failed
user_635,2025-01-03 18:16:16,file_access,12.251.236.235,Canada,failed
user_28,2025-01-10 00:08:50,permission_change,62.135.83.99,Canada,success
user_741,2025-01-11 21:57:13,login,222.167.0.137,Egypt,failed
user_18,2025-01-08 04:40:44,permission_change,79.11.195.224,Egypt,failed
user_997,2025-01-23 19:57:42,database_access,155.49.131.177,Australia,success
user_670,2025-01-04 01:46:08,login,15.145.6.17,Japan,success
user_31,2025-01-25 13:56:54,login,195.231.37.240,USA,failed
user_83,2025-01-24 17:14:10,permission_change,7.91.161.208,Japan,success
user_414,2025-01-02 11:39:40,file_access,98.210.59.20,Egypt,failed
user_603,2025-01-22 23:17:03,permission_change,88.65.66.222,Australia,failed
user_285,2025-01-03 19:47:03,permission_change,13.87.60.53,Australia,success
user_441,2025-01-11 22:07:00,database_access,30.218.1.140,Egypt,success
user_311,2025-01-09 09:00:45,logout,22.87.60.43,Japan,success
user_425,2025-01-25 01:47:32,login,22.164.55.120,Canada,success
user_651,2025-01-02 19:06:35,file_access,252.10.223.213,USA,failed
user_228,2025-01-10 11:37:29,database_access,209.112.249.154,Australia,success
user_565,2025-01-11 07:47:19,permission_change,172.1.136.97,Canada,failed
user_877,2025-01-21 07:57:05,database_access,246.125.35.123,Canada,success
user_759,2025-01-16 08:21:51,login,172.140.182.137,Canada,failed
user_796,2025-01-01 17:48:56,login,164.73.128.70,Germany,success
user_75,2025-01-28 09:24:54,permission_change,77.33.91.40,Australia,failed
user_314,2025-01-27 05:50:10,file_access,83.21.13.36,USA,success
user_399,2025-01-08 03:38:03,logout,149.202.175.122,Egypt,failed
user_457,2025-01-20 05:50:09,login,179.36.220.252,Japan,failed
user_969,2025-01-21 00:40:07,logout,201.111.124.198,Germany,success
user_332,2025-01-04 23:07:13,database_access,70.98.192.222,Canada,failed
user_567,2025-01-23 17:01:29,database_access,70.155.251.67,Germany,success
user_279,2025-01-15 22:10:19,login,251.17.27.153,Canada,success
user_215,2025-01-12 06:18:40,permission_change,239.82.202.148,Canada,success
user_922,2025-01-16 17:36:16,file_access,153.3.211.191,Germany,success
user_227,2025-01-10 07:56:47,file_access,108.104.202.199,USA,success
user_794,2025-01-01 14:06:41,logout,101.5.18.94,Japan,failed
user_792,2025-01-04 19:01:36,permission_change,224.231.9.114,Canada,failed
user_903,2025-01-19 09:32:55,database_access,22.176.119.134,Japan,success
user_74,2025-01-24 10:28:13,login,193.201.220.186,Canada,success
user_79,2025-01-06 13:06:40,database_access,182.110.163.219,Canada,success
user_5,2025-01-13 19:46:56,database_access,108.200.156.87,Canada,success
user_492,2025-01-23 02:54:23,database_access,117.101.82.61,Egypt,failed
user_95,2025-01-22 18:11:23,permission_change,113.48.233.39,Germany,failed
user_783,2025-01-26 14:20:43,file_access,242.31.12.78,Egypt,success
user_285,2025-01-10 11:08:13,permission_change,161.146.166.237,Japan,success
user_496,2025-01-15 09:12:42,logout,65.116.79.250,Egypt,failed
user_601,2025-01-26 21:58:50,logout,205.172.243.194,Canada,failed
user_508,2025-01-19 05:33:43,file_access,197.201.183.23,Egypt,success
user_751,2025-01-13 08:52:58,login,157.203.97.97,Canada,success
user_713,2025-01-04 17:11:54,permission_change,251.121.137.38,Germany,failed
user_846,2025-01-07 15:10:30,file_access,37.206.83.134,USA,success
user_478,2025-01-04 03:14:30,file_access,5.76.50.161,Australia,failed
user_303,2025-01-08 13:18:48,database_access,249.183.165.71,Australia,failed
user_29,2025-01-03 12:23:44,file_access,98.95.150.180,Australia,failed
user_530,2025-01-16 23:43:38,login,192.58.14.203,Australia,failed
user_934,2025-01-05 07:15:51,logout,228.217.83.83,USA,success
user_976,2025-01-29 10:35:19,login,244.242.62.165,Canada,failed
user_900,2025-01-25 17:16:43,logout,43.77.124.92,Germany,failed
user_861,2025-01-26 22:56:51,database_access,40.109.7.80,USA,success
user_803,2025-01-09 18:31:53,database_access,240.205.153.125,Canada,failed
user_268,2025-01-17 13:06:40,database_access,225.186.156.136,Australia,failed
user_272,2025-01-03 02:27:52,file_access,160.32.133.211,USA,success
user_630,2025-01-11 11:16:50,permission_change,35.230.53.165,USA,failed
